p	n	d	sd	iteration	m.sd	sd.sd
0.9999999996556146	15	0.59	0.12335810675136305	6	0.9999999998035527	1.2523657078894085e-10
0.9999999998856933	15	0.6	0.12335810675136305	6	0.9999999999357628	4.21340723811341e-11
0.9999999999630955	15	0.61	0.12335810675136305	6	0.9999999999795686	1.3780518867318485e-11
0.9999999999884203	15	0.62	0.12335810675136305	6	0.9999999999936834	4.3776789583627966e-12
0.9999999999964696	15	0.63	0.12335810675136305	6	0.9999999999981025	1.3506125459970522e-12
0.9999999999989551	15	0.64	0.12335810675136305	6	0.9999999999994467	4.0441166794846254e-13
0.9999999999997	15	0.65	0.12335810675136305	6	0.9999999999998436	1.1741608576743773e-13
0.9999999999999167	15	0.66	0.12335810675136305	6	0.9999999999999573	3.298805398851928e-14
0.9999999999999776	15	0.67	0.12335810675136305	6	0.9999999999999887	8.954957947762279e-15
0.9999999999999942	15	0.68	0.12335810675136305	6	0.9999999999999971	2.346107879909256e-15
0.9999999999999986	15	0.6900000000000001	0.12335810675136305	6	0.9999999999999993	6.047064566997141e-16
0.9999999999999997	15	0.7000000000000001	0.12335810675136305	6	0.9999999999999998	1.6131166563777087e-16
1	15	0.7100000000000001	0.12335810675136305	6	1	3.700743415417188e-17
1	15	0.72	0.12335810675136305	6	1	0
1	15	0.73	0.12335810675136305	6	1	0
1	15	0.74	0.12335810675136305	6	1	0
1	15	0.75	0.12335810675136305	6	1	0
1	15	0.76	0.12335810675136305	6	1	0
1	15	0.77	0.12335810675136305	6	1	0
1	15	0.78	0.12335810675136305	6	1	0
1	15	0.79	0.12335810675136305	6	1	0
1	15	0.8	0.12335810675136305	6	1	0
1	15	0.81	0.12335810675136305	6	1	0
1	15	0.8200000000000001	0.12335810675136305	6	1	0
1	15	0.8300000000000001	0.12335810675136305	6	1	0
1	15	0.8400000000000001	0.12335810675136305	6	1	0
1	15	0.85	0.12335810675136305	6	1	0
1	15	0.86	0.12335810675136305	6	1	0
1	15	0.87	0.12335810675136305	6	1	0
1	15	0.88	0.12335810675136305	6	1	0
1	15	0.89	0.12335810675136305	6	1	0
1	15	0.9	0.12335810675136305	6	1	0
1	15	0.91	0.12335810675136305	6	1	0
1	15	0.92	0.12335810675136305	6	1	0
1	15	0.93	0.12335810675136305	6	1	0
1	15	0.9400000000000001	0.12335810675136305	6	1	0
1	15	0.9500000000000001	0.12335810675136305	6	1	0
1	15	0.9600000000000001	0.12335810675136305	6	1	0
1	15	0.97	0.12335810675136305	6	1	0
1	15	0.98	0.12335810675136305	6	1	0
1	15	0.99	0.12335810675136305	6	1	0
1	15	1	0.12335810675136305	6	1	0
1.2114755469361249e-5	15	0.01	0.11876144166983213	7	1.1857102515600015e-5	1.3518716604465846e-7
2.8258159666560978e-5	15	0.02	0.11876144166983213	7	2.712187162901003e-5	5.941153772486223e-7
6.347446286913971e-5	15	0.03	0.11876144166983213	7	5.985668991782544e-5	1.885676636324237e-6
1.3734937297904537e-4	15	0.04	0.11876144166983213	7	1.2749200809298867e-4	5.123764553835123e-6
2.8640407918045785e-4	15	0.05	0.11876144166983213	7	2.6215738682947574e-4	1.2573018369239235e-5
5.757256067950856e-4	15	0.060000000000000005	0.11876144166983213	7	5.20581572319534e-4	2.8536339177838192e-5
0.001116097446105524	15	0.06999999999999999	0.11876144166983213	7	9.986411936471317e-4	6.067925768166822e-5
0.0020874387173127618	15	0.08	0.11876144166983213	7	0.0018513103009630272	1.218222059404734e-4
0.003768207850982752	15	0.09	0.11876144166983213	7	0.003317895323986819	2.3208877310147916e-4
0.006568419538624748	15	0.09999999999999999	0.11876144166983213	7	0.005750892954164644	4.210658351780135e-4
0.011061138451758046	15	0.11	0.11876144166983213	7	0.009644606725172755	7.293349711293438e-4
0.018004210580868207	15	0.12	0.11876144166983213	7	0.015657106315322	0.0012084508026675503
0.028341484199920997	15	0.13	0.11876144166983213	7	0.024616861643235267	0.0019183011792352218
0.043172109245221524	15	0.14	0.11876144166983213	7	0.0375043748637285	0.0029209425444670636
0.06367893769819699	15	0.15000000000000002	0.11876144166983213	7	0.05540038461389586	0.00427058324849967
0.09101329527445967	15	0.16	0.11876144166983213	7	0.07939644513634825	0.0060003960630949545
0.12614308028318766	15	0.17	0.11876144166983213	7	0.11047087259107266	0.008108107661998976
0.16968247831066385	15	0.18000000000000002	0.11876144166983213	7	0.14934214188004255	0.010543478087412482
0.22173152918333328	15	0.19	0.11876144166983213	7	0.19632070727193185	0.013201379651353744
0.2817588403075142	15	0.2	0.11876144166983213	7	0.25118619874966286	0.015923799603119276
0.3485581355233731	15	0.21000000000000002	0.11876144166983213	7	0.3131175110981318	0.018512562332993594
0.420298239594706	15	0.22	0.11876144166983213	7	0.3806971130963149	0.020752124144900498
0.4946683493453835	15	0.23	0.11876144166983213	7	0.45199849620831944	0.022439059387778768
0.5691002701823851	15	0.24000000000000002	0.11876144166983213	7	0.524749604320394	0.023412676577134812
0.6410321474453153	15	0.25	0.11876144166983213	7	0.5965492999887808	0.023580349436383118
0.7081689683970596	15	0.26	0.11876144166983213	7	0.6651026208755894	0.02293201315710823
0.7686963734347574	15	0.27	0.11876144166983213	7	0.7284368325749739	0.0215406930810303
0.8214155674853751	15	0.28	0.11876144166983213	7	0.7850650282559645	0.019549207810531707
0.8657849338807415	15	0.29000000000000004	0.11876144166983213	7	0.8340757877690288	0.017146345139566466
0.9018732466882985	15	0.3	0.11876144166983213	7	0.8751428525450484	0.014537939611600255
0.9302451670988978	15	0.31	0.11876144166983213	7	0.908463836251193	0.011918858497610157
0.9518086239125138	15	0.32	0.11876144166983213	7	0.9346481653047074	0.009450931630905938
0.9676547458727118	15	0.33	0.11876144166983213	7	0.9545797227917869	0.007249812864943233
0.9789155342324556	15	0.34	0.11876144166983213	7	0.9692788950265316	0.005381359083808108
0.9866551746725516	15	0.35000000000000003	0.11876144166983213	7	0.9797832903856905	0.003866053959517323
0.9918008540364609	15	0.36000000000000004	0.11876144166983213	7	0.9870585648033404	0.0026887447412322564
0.9951106188184123	15	0.37	0.11876144166983213	7	0.9919428419774212	0.0018106283006676211
0.9971705148933823	15	0.38	0.11876144166983213	7	0.9951218754040405	0.0011808561240189428
0.998411159328124	15	0.39	0.11876144166983213	7	0.997128211934403	7.460023189278168e-4
0.9991343653764456	15	0.4	0.11876144166983213	7	0.9983562026594045	4.5660874138085325e-4
0.9995424470665937	15	0.41000000000000003	0.11876144166983213	7	0.9990852175455235	2.708272394466682e-4
0.9997653721591573	15	0.42000000000000004	0.11876144166983213	7	0.9995050671125365	1.556917960996336e-4
0.9998832827582405	15	0.43	0.11876144166983213	7	0.999739669053582	8.676480508311942e-5
0.9999436752377671	15	0.44	0.11876144166983213	7	0.9998668766911897	4.688168860364229e-5
0.9999736324857097	15	0.45	0.11876144166983213	7	0.9999338189089528	2.4565189280380485e-5
0.9999880258323419	15	0.46	0.11876144166983213	7	0.99996801310843475	1.2484403961256304e-5
0.9999947248804433	15	0.47000000000000003	0.11876144166983213	7	0.9999849693189446	6.154859646712811e-6
0.9999977455651257	15	0.48000000000000004	0.11876144166983213	7	0.9999931330032474	2.9440229342987626e-6
0.9999990653009363	15	0.49	0.11876144166983213	7	0.9999969496337102	1.3664860791819424e-6
0.999999624035232	15	0.5	0.11876144166983213	7	0.9999986824975434	6.155690789941356e-7
0.9999998532837804	15	0.51	0.11876144166983213	7	0.9999994466703082	2.691663486360221e-7
0.9999999444505334	15	0.52	0.11876144166983213	7	0.9999997740201569	1.14261607146538e-7
0.999999979593396	15	0.53	0.11876144166983213	7	0.9999999102510053	4.709522834314038e-8
0.99999999272616	15	0.54	0.11876144166983213	7	0.999999965335528	1.8849932931500146e-8
0.9999999974841568	15	0.55	0.11876144166983213	7	0.9999999869786176	7.32753132064985e-9
0.9999999991556447	15	0.56	0.11876144166983213	7	0.999999995242641	2.766773500095166e-9
0.9999999997250313	15	0.5700000000000001	0.11876144166983213	7	0.9999999983094343	1.0148980179494537e-9
0.999999999913121	15	0.5800000000000001	0.11876144166983213	7	0.999999999415672	3.616903157233182e-10
0.9999999999733573	15	0.59	0.11876144166983213	7	0.9999999998035527	1.2523657078894085e-10
0.9999999999920784	15	0.6	0.11876144166983213	7	0.9999999999357628	4.21340723811341e-11
0.9999999999977173	15	0.61	0.11876144166983213	7	0.9999999999795686	1.3780518867318485e-11
0.9999999999993632	15	0.62	0.11876144166983213	7	0.9999999999936834	4.3776789583627966e-12
0.9999999999998282	15	0.63	0.11876144166983213	7	0.9999999999981025	1.3506125459970522e-12
0.9999999999999554	15	0.64	0.11876144166983213	7	0.9999999999994467	4.0441166794846254e-13
0.9999999999999889	15	0.65	0.11876144166983213	7	0.9999999999998436	1.1741608576743773e-13
0.9999999999999973	15	0.66	0.11876144166983213	7	0.9999999999999573	3.298805398851928e-14
0.9999999999999993	15	0.67	0.11876144166983213	7	0.9999999999999887	8.954957947762279e-15
0.9999999999999999	15	0.68	0.11876144166983213	7	0.9999999999999971	2.346107879909256e-15
1	15	0.6900000000000001	0.11876144166983213	7	0.9999999999999993	6.047064566997141e-16
1	15	0.7000000000000001	0.11876144166983213	7	0.9999999999999998	1.6131166563777087e-16
1	15	0.7100000000000001	0.11876144166983213	7	1	3.700743415417188e-17
1	15	0.72	0.11876144166983213	7	1	0
1	15	0.73	0.11876144166983213	7	1	0
1	15	0.74	0.11876144166983213	7	1	0
1	15	0.75	0.11876144166983213	7	1	0
1	15	0.76	0.11876144166983213	7	1	0
1	15	0.77	0.11876144166983213	7	1	0
1	15	0.78	0.11876144166983213	7	1	0
1	15	0.79	0.11876144166983213	7	1	0
1	15	0.8	0.11876144166983213	7	1	0
1	15	0.81	0.11876144166983213	7	1	0
1	15	0.8200000000000001	0.11876144166983213	7	1	0
1	15	0.8300000000000001	0.11876144166983213	7	1	0
1	15	0.8400000000000001	0.11876144166983213	7	1	0
1	15	0.85	0.11876144166983213	7	1	0
1	15	0.86	0.11876144166983213	7	1	0
1	15	0.87	0.11876144166983213	7	1	0
1	15	0.88	0.11876144166983213	7	1	0
1	15	0.89	0.11876144166983213	7	1	0
1	15	0.9	0.11876144166983213	7	1	0
1	15	0.91	0.11876144166983213	7	1	0
1	15	0.92	0.11876144166983213	7	1	0
1	15	0.93	0.11876144166983213	7	1	0
1	15	0.9400000000000001	0.11876144166983213	7	1	0
1	15	0.9500000000000001	0.11876144166983213	7	1	0
1	15	0.9600000000000001	0.11876144166983213	7	1	0
1	15	0.97	0.11876144166983213	7	1	0
1	15	0.98	0.11876144166983213	7	1	0
1	15	0.99	0.11876144166983213	7	1	0
1	15	1	0.11876144166983213	7	1	0
1.1976711590921951e-5	15	0.01	0.12035381557204251	8	1.1857102515600015e-5	1.3518716604465846e-7
2.7645349669702668e-5	15	0.02	0.12035381557204251	8	2.712187162901003e-5	5.941153772486223e-7
6.151191130676636e-5	15	0.03	0.12035381557204251	8	5.985668991782544e-5	1.885676636324237e-6
1.3197437926237843e-4	15	0.04	0.12035381557204251	8	1.2749200809298867e-4	5.123764553835123e-6
2.731237340071191e-4	15	0.05	0.12035381557204251	8	2.6215738682947574e-4	1.2573018369239235e-5
5.454073634270085e-4	15	0.060000000000000005	0.12035381557204251	8	5.20581572319534e-4	2.8536339177838192e-5
0.0010513168217877178	15	0.06999999999999999	0.12035381557204251	8	9.986411936471317e-4	6.067925768166822e-5
0.001956881520147613	15	0.08	0.12035381557204251	8	0.0018513103009630272	1.218222059404734e-4
0.0035187628221348133	15	0.09	0.12035381557204251	8	0.003317895323986819	2.3208877310147916e-4
0.006115000643900914	15	0.09999999999999999	0.12035381557204251	8	0.005750892954164644	4.210658351780135e-4
0.010275011054613703	15	0.11	0.12035381557204251	8	0.009644606725172755	7.293349711293438e-4
0.016701635883799804	15	0.12	0.12035381557204251	8	0.015657106315322	0.0012084508026675503
0.026275661518841753	15	0.13	0.12035381557204251	8	0.024616861643235267	0.0019183011792352218
0.04003232903585063	15	0.14	0.12035381557204251	8	0.0375043748637285	0.0029209425444670636
0.05910107597460479	15	0.15000000000000002	0.12035381557204251	8	0.05540038461389586	0.00427058324849967
0.084604815086189	15	0.16	0.12035381557204251	8	0.07939644513634825	0.0060003960630949545
0.11752332093483198	15	0.17	0.12035381557204251	8	0.11047087259107266	0.008108107661998976
0.15853540992115356	15	0.18000000000000002	0.12035381557204251	8	0.14934214188004255	0.010543478087412482
0.20786406827428594	15	0.19	0.12035381557204251	8	0.19632070727193185	0.013201379651353744
0.2651544326439732	15	0.2	0.12035381557204251	8	0.25118619874966286	0.015923799603119276
0.32941388845412967	15	0.21000000000000002	0.12035381557204251	8	0.3131175110981318	0.018512562332993594
0.39903533371311795	15	0.22	0.12035381557204251	8	0.3806971130963149	0.020752124144900498
0.4719098901392992	15	0.23	0.12035381557204251	8	0.45199849620831944	0.022439059387778768
0.54561728522017106	15	0.24000000000000002	0.12035381557204251	8	0.524749604320394	0.023412676577134812
0.6176654226082525	15	0.25	0.12035381557204251	8	0.5965492999887808	0.023580349436383118
0.6857398896578344	15	0.26	0.12035381557204251	8	0.6651026208755894	0.02293201315710823
0.7479223201510994	15	0.27	0.12035381557204251	8	0.7284368325749739	0.0215406930810303
0.8028440407791864	15	0.28	0.12035381557204251	8	0.7850650282559645	0.019549207810531707
0.8497559923202989	15	0.29000000000000004	0.12035381557204251	8	0.8340757877690288	0.017146345139566466
0.8885133872606022	15	0.3	0.12035381557204251	8	0.8751428525450484	0.014537939611600255
0.9194893641833145	15	0.31	0.12035381557204251	8	0.908463836251193	0.011918858497610157
0.9434424398556953	15	0.32	0.12035381557204251	8	0.9346481653047074	0.009450931630905938
0.9613661835131051	15	0.33	0.12035381557204251	8	0.9545797227917869	0.007249812864943233
0.9743466852313983	15	0.34	0.12035381557204251	8	0.9692788950265316	0.005381359083808108
0.9834460805798529	15	0.35000000000000003	0.12035381557204251	8	0.9797832903856905	0.003866053959517323
0.9896213186056539	15	0.36000000000000004	0.12035381557204251	8	0.9870585648033404	0.0026887447412322564
0.9936789783150913	15	0.37	0.12035381557204251	8	0.9919428419774212	0.0018106283006676211
0.9962608685097021	15	0.38	0.12035381557204251	8	0.9951218754040405	0.0011808561240189428
0.9978519720684318	15	0.39	0.12035381557204251	8	0.997128211934403	7.460023189278168e-4
0.9988017341131867	15	0.4	0.12035381557204251	8	0.9983562026594045	4.5660874138085325e-4
0.9993509497018565	15	0.41000000000000003	0.12035381557204251	8	0.9990852175455235	2.708272394466682e-4
0.9996586567473279	15	0.42000000000000004	0.12035381557204251	8	0.9995050671125365	1.556917960996336e-4
0.9998257089817797	15	0.43	0.12035381557204251	8	0.999739669053582	8.676480508311942e-5
0.9999135990906612	15	0.44	0.12035381557204251	8	0.9998668766911897	4.688168860364229e-5
0.999958417049407	15	0.45	0.12035381557204251	8	0.9999338189089528	2.4565189280380485e-5
0.9999805703730924	15	0.46	0.12035381557204251	8	0.99996801310843475	1.2484403961256304e-5
0.999991186100893	15	0.47000000000000003	0.12035381557204251	8	0.9999849693189446	6.154859646712811e-6
0.9999961182131858	15	0.48000000000000004	0.12035381557204251	8	0.9999931330032474	2.9440229342987626e-6
0.9999983401700475	15	0.49	0.12035381557204251	8	0.9999969496337102	1.3664860791819424e-6
0.9999993109122703	15	0.5	0.12035381557204251	8	0.9999986824975434	6.155690789941356e-7
0.999999722235368	15	0.51	0.12035381557204251	8	0.9999994466703082	2.691663486360221e-7
0.9999998912859891	15	0.52	0.12035381557204251	8	0.9999997740201569	1.14261607146538e-7
0.9999999586842256	15	0.53	0.12035381557204251	8	0.9999999102510053	4.709522834314038e-8
0.9999999847530525	15	0.54	0.12035381557204251	8	0.999999965335528	1.8849932931500146e-8
0.9999999945360469	15	0.55	0.12035381557204251	8	0.9999999869786176	7.32753132064985e-9
0.9999999980985061	15	0.56	0.12035381557204251	8	0.999999995242641	2.766773500095166e-9
0.9999999993573825	15	0.5700000000000001	0.12035381557204251	8	0.9999999983094343	1.0148980179494537e-9
0.999999999789106	15	0.5800000000000001	0.12035381557204251	8	0.999999999415672	3.616903157233182e-10
0.9999999999327764	15	0.59	0.12035381557204251	8	0.9999999998035527	1.2523657078894085e-10
0.9999999999791993	15	0.6	0.12035381557204251	8	0.9999999999357628	4.21340723811341e-11
0.9999999999937537	15	0.61	0.12035381557204251	8	0.9999999999795686	1.3780518867318485e-11
0.9999999999981808	15	0.62	0.12035381557204251	8	0.9999999999936834	4.3776789583627966e-12
0.9999999999994867	15	0.63	0.12035381557204251	8	0.9999999999981025	1.3506125459970522e-12
0.9999999999998599	15	0.64	0.12035381557204251	8	0.9999999999994467	4.0441166794846254e-13
0.9999999999999631	15	0.65	0.12035381557204251	8	0.9999999999998436	1.1741608576743773e-13
0.9999999999999907	15	0.66	0.12035381557204251	8	0.9999999999999573	3.298805398851928e-14
0.9999999999999978	15	0.67	0.12035381557204251	8	0.9999999999999887	8.954957947762279e-15
0.9999999999999994	15	0.68	0.12035381557204251	8	0.9999999999999971	2.346107879909256e-15
0.9999999999999999	15	0.6900000000000001	0.12035381557204251	8	0.9999999999999993	6.047064566997141e-16
1	15	0.7000000000000001	0.12035381557204251	8	0.9999999999999998	1.6131166563777087e-16
1	15	0.7100000000000001	0.12035381557204251	8	1	3.700743415417188e-17
1	15	0.72	0.12035381557204251	8	1	0
1	15	0.73	0.12035381557204251	8	1	0
1	15	0.74	0.12035381557204251	8	1	0
1	15	0.75	0.12035381557204251	8	1	0
1	15	0.76	0.12035381557204251	8	1	0
1	15	0.77	0.12035381557204251	8	1	0
1	15	0.78	0.12035381557204251	8	1	0
1	15	0.79	0.12035381557204251	8	1	0
1	15	0.8	0.12035381557204251	8	1	0
1	15	0.81	0.12035381557204251	8	1	0
1	15	0.8200000000000001	0.12035381557204251	8	1	0
1	15	0.8300000000000001	0.12035381557204251	8	1	0
1	15	0.8400000000000001	0.12035381557204251	8	1	0
1	15	0.85	0.12035381557204251	8	1	0
1	15	0.86	0.12035381557204251	8	1	0
1	15	0.87	0.12035381557204251	8	1	0
1	15	0.88	0.12035381557204251	8	1	0
1	15	0.89	0.12035381557204251	8	1	0
1	15	0.9	0.12035381557204251	8	1	0
1	15	0.91	0.12035381557204251	8	1	0
1	15	0.92	0.12035381557204251	8	1	0
1	15	0.93	0.12035381557204251	8	1	0
1	15	0.9400000000000001	0.12035381557204251	8	1	0
1	15	0.9500000000000001	0.12035381557204251	8	1	0
1	15	0.9600000000000001	0.12035381557204251	8	1	0
1	15	0.97	0.12035381557204251	8	1	0
1	15	0.98	0.12035381557204251	8	1	0
1	15	0.99	0.12035381557204251	8	1	0
1	15	1	0.12035381557204251	8	1	0
1.1713288958770107e-5	15	0.01	0.12356633992668037	9	1.1857102515600015e-5	1.3518716604465846e-7
2.649272989396767e-5	15	0.02	0.12356633992668037	9	2.712187162901003e-5	5.941153772486223e-7
5.786804508034482e-5	15	0.03	0.12356633992668037	9	5.985668991782544e-5	1.885676636324237e-6
1.2210818843794158e-4	15	0.04	0.12356633992668037	9	1.2749200809298867e-4	5.123764553835123e-6
2.489884397435249e-4	15	0.05	0.12356633992668037	9	2.6215738682947574e-4	1.2573018369239235e-5
4.907745651058226e-4	15	0.060000000000000005	0.12356633992668037	9	5.20581572319534e-4	2.8536339177838192e-5
9.354048394684122e-4	15	0.06999999999999999	0.12356633992668037	9	9.986411936471317e-4	6.067925768166822e-5
0.0017245869857467344	15	0.08	0.12356633992668037	9	0.0018513103009630272	1.218222059404734e-4
0.0030768027734072723	15	0.09	0.12356633992668037	9	0.003317895323986819	2.3208877310147916e-4
0.005313900211852296	15	0.09999999999999999	0.12356633992668037	9	0.005750892954164644	4.210658351780135e-4
0.008888053453541156	15	0.11	0.12356633992668037	9	0.009644606725172755	7.293349711293438e-4
0.014403613100519741	15	0.12	0.12356633992668037	9	0.015657106315322	0.0012084508026675503
0.02262627503965553	15	0.13	0.12356633992668037	9	0.024616861643235267	0.0019183011792352218
0.034470849546187954	15	0.14	0.12356633992668037	9	0.0375043748637285	0.0029209425444670636
0.050959603343115445	15	0.15000000000000002	0.12356633992668037	9	0.05540038461389586	0.00427058324849967
0.07314637312311312	15	0.16	0.12356633992668037	9	0.07939644513634825	0.0060003960630949545
0.10200755156959618	15	0.17	0.12356633992668037	9	0.11047087259107266	0.008108107661998976
0.13830891521488464	15	0.18000000000000002	0.12356633992668037	9	0.14934214188004255	0.010543478087412482
0.18246546441303602	15	0.19	0.12356633992668037	9	0.19632070727193185	0.013201379651353744
0.2344177011876385	15	0.2	0.12356633992668037	9	0.25118619874966286	0.015923799603119276
0.2935497774457312	15	0.21000000000000002	0.12356633992668037	9	0.3131175110981318	0.018512562332993594
0.35867117765032996	15	0.22	0.12356633992668037	9	0.3806971130963149	0.020752124144900498
0.42807400320235667	15	0.23	0.12356633992668037	9	0.45199849620831944	0.022439059387778768
0.49966420558211844	15	0.24000000000000002	0.12356633992668037	9	0.524749604320394	0.023412676577134812
0.5711504225838866	15	0.25	0.12356633992668037	9	0.5965492999887808	0.023580349436383118
0.6402621344520009	15	0.26	0.12356633992668037	9	0.6651026208755894	0.02293201315710823
0.7049628304053706	15	0.27	0.12356633992668037	9	0.7284368325749739	0.0215406930810303
0.7636253337277452	15	0.28	0.12356633992668037	9	0.7850650282559645	0.019549207810531707
0.8151448693751311	15	0.29000000000000004	0.12356633992668037	9	0.8340757877690288	0.017146345139566466
0.8589784908958247	15	0.3	0.12356633992668037	9	0.8751428525450484	0.014537939611600255
0.8951136659586798	15	0.31	0.12356633992668037	9	0.908463836251193	0.011918858497610157
0.9239807332744668	15	0.32	0.12356633992668037	9	0.9346481653047074	0.009450931630905938
0.9463311750868562	15	0.33	0.12356633992668037	9	0.9545797227917869	0.007249812864943233
0.9631053323598759	15	0.34	0.12356633992668037	9	0.9692788950265316	0.005381359083808108
0.9753099903068199	15	0.35000000000000003	0.12356633992668037	9	0.9797832903856905	0.003866053959517323
0.9839199063290867	15	0.36000000000000004	0.12356633992668037	9	0.9870585648033404	0.0026887447412322564
0.98980993845912435	15	0.37	0.12356633992668037	9	0.9919428419774212	0.0018106283006676211
0.9937177881095283	15	0.38	0.12356633992668037	9	0.9951218754040405	0.0011808561240189428
0.9962326515106965	15	0.39	0.12356633992668037	9	0.997128211934403	7.460023189278168e-4
0.997802657162919	15	0.4	0.12356633992668037	9	0.9983562026594045	4.5660874138085325e-4
0.9987535928352644	15	0.41000000000000003	0.12356633992668037	9	0.9990852175455235	2.708272394466682e-4
0.9993124695054605	15	0.42000000000000004	0.12356633992668037	9	0.9995050671125365	1.556917960996336e-4
0.9996312168102839	15	0.43	0.12356633992668037	9	0.999739669053582	8.676480508311942e-5
0.9998076549704421	15	0.44	0.12356633992668037	9	0.9998668766911897	4.688168860364229e-5
0.9999024537462877	15	0.45	0.12356633992668037	9	0.9999338189089528	2.4565189280380485e-5
0.9999518990323251	15	0.46	0.12356633992668037	9	0.99996801310843475	1.2484403961256304e-5
0.999976937386132	15	0.47000000000000003	0.12356633992668037	9	0.9999849693189446	6.154859646712811e-6
0.9999892483241275	15	0.48000000000000004	0.12356633992668037	9	0.9999931330032474	2.9440229342987626e-6
0.9999951262732575	15	0.49	0.12356633992668037	9	0.9999969496337102	1.3664860791819424e-6
0.9999978518202239	15	0.5	0.12356633992668037	9	0.9999986824975434	6.155690789941356e-7
0.9999990793093592	15	0.51	0.12356633992668037	9	0.9999994466703082	2.691663486360221e-7
0.9999996162911935	15	0.52	0.12356633992668037	9	0.9999997740201569	1.14261607146538e-7
0.9999998444938745	15	0.53	0.12356633992668037	9	0.9999999102510053	4.709522834314038e-8
0.9999999387135677	15	0.54	0.12356633992668037	9	0.999999965335528	1.8849932931500146e-8
0.9999999765107842	15	0.55	0.12356633992668037	9	0.9999999869786176	7.32753132064985e-9
0.9999999912446825	15	0.56	0.12356633992668037	9	0.999999995242641	2.766773500095166e-9
0.9999999968260778	15	0.5700000000000001	0.12356633992668037	9	0.9999999983094343	1.0148980179494537e-9
0.999999998880975	15	0.5800000000000001	0.12356633992668037	9	0.999999999415672	3.616903157233182e-10
0.9999999996162907	15	0.59	0.12356633992668037	9	0.9999999998035527	1.2523657078894085e-10
0.9999999998720455	15	0.6	0.12356633992668037	9	0.9999999999357628	4.21340723811341e-11
0.9999999999584925	15	0.61	0.12356633992668037	9	0.9999999999795686	1.3780518867318485e-11
0.999999999986912	15	0.62	0.12356633992668037	9	0.9999999999936834	4.3776789583627966e-12
0.9999999999959895	15	0.63	0.12356633992668037	9	0.9999999999981025	1.3506125459970522e-12
0.9999999999988067	15	0.64	0.12356633992668037	9	0.9999999999994467	4.0441166794846254e-13
0.9999999999996556	15	0.65	0.12356633992668037	9	0.9999999999998436	1.1741608576743773e-13
0.9999999999999037	15	0.66	0.12356633992668037	9	0.9999999999999573	3.298805398851928e-14
0.999999999999974	15	0.67	0.12356633992668037	9	0.9999999999999887	8.954957947762279e-15
0.9999999999999932	15	0.68	0.12356633992668037	9	0.9999999999999971	2.346107879909256e-15
0.9999999999999983	15	0.6900000000000001	0.12356633992668037	9	0.9999999999999993	6.047064566997141e-16
0.9999999999999996	15	0.7000000000000001	0.12356633992668037	9	0.9999999999999998	1.6131166563777087e-16
0.9999999999999999	15	0.7100000000000001	0.12356633992668037	9	1	3.700743415417188e-17
1	15	0.72	0.12356633992668037	9	1	0
1	15	0.73	0.12356633992668037	9	1	0
1	15	0.74	0.12356633992668037	9	1	0
1	15	0.75	0.12356633992668037	9	1	0
1	15	0.76	0.12356633992668037	9	1	0
1	15	0.77	0.12356633992668037	9	1	0
1	15	0.78	0.12356633992668037	9	1	0
1	15	0.79	0.12356633992668037	9	1	0
1	15	0.8	0.12356633992668037	9	1	0
1	15	0.81	0.12356633992668037	9	1	0
1	15	0.8200000000000001	0.12356633992668037	9	1	0
1	15	0.8300000000000001	0.12356633992668037	9	1	0
1	15	0.8400000000000001	0.12356633992668037	9	1	0
1	15	0.85	0.12356633992668037	9	1	0
1	15	0.86	0.12356633992668037	9	1	0
1	15	0.87	0.12356633992668037	9	1	0
1	15	0.88	0.12356633992668037	9	1	0
1	15	0.89	0.12356633992668037	9	1	0
1	15	0.9	0.12356633992668037	9	1	0
1	15	0.91	0.12356633992668037	9	1	0
1	15	0.92	0.12356633992668037	9	1	0
1	15	0.93	0.12356633992668037	9	1	0
1	15	0.9400000000000001	0.12356633992668037	9	1	0
1	15	0.9500000000000001	0.12356633992668037	9	1	0
1	15	0.9600000000000001	0.12356633992668037	9	1	0
1	15	0.97	0.12356633992668037	9	1	0
1	15	0.98	0.12356633992668037	9	1	0
1	15	0.99	0.12356633992668037	9	1	0
1	15	1	0.12356633992668037	9	1	0
1.1755262190771276e-5	15	0.01	0.12303837780974113	10	1.1857102515600015e-5	1.3518716604465846e-7
2.667490744745482e-5	15	0.02	0.12303837780974113	10	2.712187162901003e-5	5.941153772486223e-7
5.843979694331036e-5	15	0.03	0.12303837780974113	10	5.985668991782544e-5	1.885676636324237e-6
1.2364626750516194e-4	15	0.04	0.12303837780974113	10	1.2749200809298867e-4	5.123764553835123e-6
2.527296633338949e-4	15	0.05	0.12303837780974113	10	2.6215738682947574e-4	1.2573018369239235e-5
4.992019773136791e-4	15	0.060000000000000005	0.12303837780974113	10	5.20581572319534e-4	2.8536339177838192e-5
9.532120603851224e-4	15	0.06999999999999999	0.12303837780974113	10	9.986411936471317e-4	6.067925768166822e-5
0.0017601566872814667	15	0.08	0.12303837780974113	10	0.0018513103009630272	1.218222059404734e-4
0.00314430883590211	15	0.09	0.12303837780974113	10	0.003317895323986819	2.3208877310147916e-4
0.0054360545084760625	15	0.09999999999999999	0.12303837780974113	10	0.005750892954164644	4.210658351780135e-4
0.009099348094558257	15	0.11	0.12303837780974113	10	0.009644606725172755	7.293349711293438e-4
